Date,Open,High,Low,Close,Volume,FII_Buy,FII_Sell,DII_Buy,DII_Sell,FII_Net,DII_Net,Daily_Return,FII_Net_MA5,FII_Net_MA10,FII_Net_MA20,DII_Net_MA5,DII_Net_MA10,DII_Net_MA20,Volatility,Momentum,FII_Net_Lag1,FII_Net_Lag2,FII_Net_Lag3,DII_Net_Lag1,DII_Net_Lag2,DII_Net_Lag3,Daily_Return_Lag1,Daily_Return_Lag2,Daily_Return_Lag3,Target
2021-12-01,17104.400390625,17213.05078125,17064.25,17166.900390625,295500,1853.94,1462.89,2249.0,1697.76,391.04999999999995,551.24,1.081664117042141,35.8,90.71700000000003,177.441,-13.176000000000068,-124.09200000000007,-106.97050000000002,0.9849226325305416,-832.298828125,-228.90999999999985,-10.809999999999945,-509.45000000000005,-102.15000000000009,-682.56,270.7199999999998,-0.41485991949720225,0.1615134174289037,-2.9071254187753937,1.0
2021-12-02,17183.19921875,17420.349609375,17149.30078125,17401.650390625,279900,1971.6,1681.13,1772.39,1593.5,290.4699999999998,178.8900000000001,1.3674571102433792,-13.530000000000019,119.894,190.54649999999998,43.22799999999997,-123.13300000000007,-67.87200000000003,1.046303117564624,-497.0,391.04999999999995,-228.90999999999985,-10.809999999999945,551.24,-102.15000000000009,-682.56,1.081664117042141,-0.41485991949720225,0.1615134174289037,0.0
2021-12-03,17424.900390625,17489.80078125,17180.80078125,17196.69921875,292500,1742.3,1565.05,1576.83,1441.93,177.25,134.89999999999986,-1.1777685867394267,123.80999999999999,175.674,177.248,16.063999999999986,-119.94000000000005,-25.20550000000004,1.0715509132081946,-568.1015625,290.4699999999998,391.04999999999995,-228.90999999999985,178.8900000000001,551.24,-102.15000000000009,1.3674571102433792,1.081664117042141,-0.41485991949720225,0.0
2021-12-06,17209.05078125,17216.75,16891.69921875,16912.25,231700,1611.72,1780.17,1461.33,1968.14,-168.45000000000005,-506.8100000000002,-1.6540919575999662,92.28199999999997,72.61499999999998,155.7225,51.21399999999994,-145.53200000000007,-41.97800000000005,1.1081042453143175,-504.30078125,177.25,290.4699999999998,391.04999999999995,134.89999999999986,178.8900000000001,551.24,-1.1777685867394267,1.3674571102433792,1.081664117042141,1.0
2021-12-07,17044.099609375,17251.650390625,16987.75,17176.69921875,254100,781.05,2196.79,1810.57,1135.15,-1415.74,675.4199999999998,1.5636548581649397,-145.08400000000006,-70.46600000000004,39.82399999999998,206.72799999999992,24.11599999999994,-9.487500000000068,1.157049368653617,-326.650390625,-168.45000000000005,177.25,290.4699999999998,-506.8100000000002,134.89999999999986,178.8900000000001,-1.6540919575999662,-1.1777685867394267,1.3674571102433792,1.0
2021-12-08,17315.25,17484.599609375,17308.94921875,17469.75,257800,1502.33,1767.88,1218.32,1248.49,-265.5500000000002,-30.170000000000073,1.7060948527881727,-276.4040000000001,-120.30200000000005,2.3504999999999656,90.44599999999991,38.63499999999992,-28.682000000000073,1.2368627814641548,54.69921875,-1415.74,-168.45000000000005,177.25,675.4199999999998,-506.8100000000002,134.89999999999986,1.5636548581649397,-1.6540919575999662,-1.1777685867394267,1.0
2021-12-09,17524.400390625,17543.25,17379.599609375,17516.849609375,237200,1386.14,2451.02,1660.26,1851.49,-1064.8799999999999,-191.23000000000002,0.26960665936833667,-547.4739999999999,-280.50200000000007,-77.88350000000003,16.42199999999989,29.824999999999932,-28.98450000000007,1.2404940327635527,-19.400390625,-265.5500000000002,-1415.74,-168.45000000000005,-30.170000000000073,675.4199999999998,-506.8100000000002,1.7060948527881727,1.5636548581649397,-1.6540919575999662,0.0
2021-12-10,17476.05078125,17534.349609375,17405.25,17511.30078125,204500,2118.72,1568.72,1410.49,1812.37,549.9999999999998,-401.8799999999999,-0.031677089480920545,-472.9240000000001,-174.55700000000007,-98.27600000000004,-90.93400000000005,-37.43500000000004,-35.49450000000006,1.2307106440982971,484.8515625,-1064.8799999999999,-265.5500000000002,-1415.74,-191.23000000000002,-30.170000000000073,675.4199999999998,0.26960665936833667,1.7060948527881727,1.5636548581649397,0.0
2021-12-13,17619.099609375,17639.5,17355.94921875,17368.25,256600,1516.6,2005.28,1412.63,1556.02,-488.68000000000006,-143.38999999999987,-0.8169055116863151,-536.97,-222.34400000000005,-118.14100000000003,-18.25,16.48199999999997,-41.94050000000006,1.19609961292919,314.30078125,549.9999999999998,-1064.8799999999999,-265.5500000000002,-401.8799999999999,-191.23000000000002,-30.170000000000073,-0.031677089480920545,0.26960665936833667,1.7060948527881727,0.0
2021-12-14,17283.19921875,17376.19921875,17225.80078125,17324.900390625,271000,2151.84,2031.09,1379.82,1910.58,120.75000000000023,-530.76,-0.249591118132224,-229.67200000000003,-187.37800000000004,-52.129000000000005,-259.486,-26.37900000000002,-74.11650000000006,1.1948260858088724,341.701171875,-488.68000000000006,549.9999999999998,-1064.8799999999999,-143.38999999999987,-401.8799999999999,-191.23000000000002,-0.8169055116863151,-0.031677089480920545,0.26960665936833667,0.0
2021-12-15,17323.650390625,17351.19921875,17192.19921875,17221.400390625,215000,1587.32,2105.91,1621.52,1604.49,-518.5899999999999,17.029999999999973,-0.5974060321640107,-280.28,-278.342,-93.8125,-250.04599999999996,-79.80000000000003,-101.94600000000004,1.1946308626095896,54.5,120.75000000000023,-488.68000000000006,549.9999999999998,-530.76,-143.38999999999987,-401.8799999999999,-0.249591118132224,-0.8169055116863151,-0.031677089480920545,1.0
2021-12-16,17373.0,17379.349609375,17184.94921875,17248.400390625,219500,2014.27,1417.86,1778.52,1550.1,596.4100000000001,228.42000000000007,0.15678167505296653,51.97800000000002,-247.748,-63.927,-166.11599999999993,-74.84700000000002,-98.99000000000005,1.1944735591567854,-153.25,-518.5899999999999,120.75000000000023,-488.68000000000006,17.029999999999973,-530.76,-143.38999999999987,-0.5974060321640107,-0.249591118132224,-0.8169055116863151,0.0
2021-12-17,17276.0,17298.150390625,16966.44921875,16985.19921875,354600,1774.06,2091.5,1403.47,1185.53,-317.44000000000005,217.94000000000005,-1.525945397337004,-121.50999999999995,-297.217,-60.7715,-42.15199999999995,-66.543,-93.24150000000002,1.2262584971094241,-211.5,596.4100000000001,-518.5899999999999,120.75000000000023,228.42000000000007,17.029999999999973,-530.76,0.15678167505296653,-0.5974060321640107,-0.249591118132224,0.0
2021-12-20,16824.25,16840.099609375,16410.19921875,16614.19921875,330600,1263.14,2130.28,1141.81,1959.66,-867.1400000000001,-817.8500000000001,-2.1842546279377886,-197.20199999999994,-367.08600000000007,-147.2355,-177.044,-97.647,-121.58950000000004,1.2439086895696514,-298.05078125,-317.44000000000005,596.4100000000001,-518.5899999999999,217.94000000000005,228.42000000000007,17.029999999999973,-1.525945397337004,0.15678167505296653,-0.5974060321640107,1.0
2021-12-21,16773.150390625,16936.400390625,16688.25,16770.849609375,241000,911.13,2534.4,1444.97,1683.99,-1623.27,-239.01999999999998,0.9428705444208938,-546.006,-387.83900000000006,-229.1525,-118.696,-189.09099999999998,-82.48750000000003,1.2614203995248754,-405.849609375,-867.1400000000001,-317.44000000000005,596.4100000000001,-817.8500000000001,217.94000000000005,228.42000000000007,-2.1842546279377886,-1.525945397337004,0.15678167505296653,1.0
2021-12-22,16865.55078125,16971.0,16819.5,16955.44921875,207900,1452.18,2164.26,1470.14,1937.82,-712.0800000000002,-467.67999999999984,1.1007170994593367,-584.704,-432.492,-276.39700000000005,-215.63799999999998,-232.84199999999996,-97.10350000000003,1.2921178551899575,-514.30078125,-1623.27,-867.1400000000001,-317.44000000000005,-239.01999999999998,-817.8500000000001,217.94000000000005,0.9428705444208938,-2.1842546279377886,-1.525945397337004,1.0
2021-12-23,17066.80078125,17118.650390625,17015.55078125,17072.599609375,197000,1888.47,1961.74,1393.42,1687.72,-73.26999999999998,-294.29999999999995,0.6909306212627532,-718.6400000000001,-333.331,-306.9165,-320.18199999999996,-243.14899999999997,-106.662,1.2919505086696443,-444.25,-712.0800000000002,-1623.27,-867.1400000000001,-467.67999999999984,-239.01999999999998,-817.8500000000001,1.1007170994593367,0.9428705444208938,-2.1842546279377886,0.0
2021-12-24,17149.5,17155.599609375,16909.599609375,17003.75,182600,2092.99,1204.62,1115.4,1833.07,888.3699999999999,-717.6699999999998,-0.4032754879180376,-477.47800000000007,-299.494,-237.02550000000002,-507.3039999999999,-274.72799999999995,-156.0815,1.1178440040993,-507.55078125,-73.26999999999998,-712.0800000000002,-1623.27,-294.29999999999995,-467.67999999999984,-239.01999999999998,0.6909306212627532,1.1007170994593367,0.9428705444208938,1.0
2021-12-27,16937.75,17112.05078125,16833.19921875,17086.25,144800,2103.06,1548.78,1387.93,1768.87,554.28,-380.9399999999998,0.48518709108284935,-193.19400000000005,-195.19800000000004,-208.77100000000004,-419.9219999999999,-298.48299999999995,-141.0005,1.1226491147817514,-282.0,888.3699999999999,-73.26999999999998,-712.0800000000002,-717.6699999999998,-294.29999999999995,-467.67999999999984,-0.4032754879180376,0.6909306212627532,1.1007170994593367,1.0
2021-12-28,17177.599609375,17250.25,17161.150390625,17233.25,176000,1810.24,1425.01,1515.08,1379.61,385.23,135.47000000000003,0.8603409174043456,208.50599999999994,-168.75000000000006,-178.06400000000002,-345.0239999999999,-231.85999999999996,-129.11949999999996,1.133086672758225,-91.650390625,554.28,888.3699999999999,-73.26999999999998,-380.9399999999998,-717.6699999999998,-294.29999999999995,0.48518709108284935,-0.4032754879180376,0.6909306212627532,0.0
2021-12-29,17220.099609375,17285.94921875,17176.650390625,17213.599609375,161700,2113.74,1044.64,1775.04,1665.83,1069.0999999999997,109.21000000000004,-0.11402602889762524,564.742,-9.981000000000062,-144.16150000000005,-229.6459999999999,-222.6419999999999,-151.22099999999995,1.1086926297552737,-7.80078125,385.23,554.28,888.3699999999999,135.47000000000003,-380.9399999999998,-717.6699999999998,0.8603409174043456,0.48518709108284935,-0.4032754879180376,0.0
2021-12-30,17201.44921875,17264.05078125,17146.349609375,17203.94921875,320800,2141.26,1945.2,2019.88,1903.58,196.06000000000017,116.30000000000018,-0.05606259494814862,618.608,-50.016000000000055,-148.882,-147.5259999999999,-233.8539999999999,-154.35049999999995,1.0623212765997188,-44.451171875,1069.0999999999997,385.23,554.28,109.21000000000004,135.47000000000003,-380.9399999999998,-0.11402602889762524,0.8603409174043456,0.48518709108284935,1.0
2021-12-31,17244.5,17400.80078125,17238.5,17354.05078125,167000,1275.32,1354.38,1489.2,1701.31,-79.06000000000017,-212.1099999999999,0.8724831757606527,425.12199999999996,-26.178000000000065,-161.69750000000005,-46.413999999999895,-276.8589999999999,-171.70099999999996,1.046751340537716,368.8515625,196.06000000000017,1069.0999999999997,385.23,116.30000000000018,109.21000000000004,135.47000000000003,-0.05606259494814862,-0.11402602889762524,0.8603409174043456,1.0
2022-01-03,17387.150390625,17646.650390625,17383.30078125,17625.69921875,200500,2010.97,1382.12,1540.86,1424.15,628.8500000000001,116.70999999999981,1.565331581220793,440.03599999999994,123.42099999999996,-121.83250000000002,53.11600000000003,-183.40299999999993,-140.52499999999995,1.0179229862583767,1011.5,-79.06000000000017,196.06000000000017,1069.0999999999997,-212.1099999999999,116.30000000000018,109.21000000000004,0.8724831757606527,-0.05606259494814862,-0.11402602889762524,1.0
2022-01-04,17681.400390625,17827.599609375,17593.55078125,17805.25,247400,1753.58,1136.5,1266.7,1172.2,617.0799999999999,94.5,1.0186874235264158,486.40599999999995,347.45599999999996,-20.19150000000003,44.922000000000025,-150.05099999999993,-169.57099999999997,0.9866429206902719,1034.400390625,628.8500000000001,-79.06000000000017,196.06000000000017,116.70999999999981,-212.1099999999999,116.30000000000018,1.565331581220793,0.8724831757606527,-0.05606259494814862,1.0
2022-01-05,17820.099609375,17944.69921875,17748.849609375,17925.25,251500,1520.92,1994.98,1178.67,2210.99,-474.05999999999995,-1032.3199999999997,0.6739585234692015,177.77400000000003,371.2579999999999,-30.61700000000002,-183.38399999999993,-206.51499999999993,-219.67849999999993,0.9281238205912749,969.80078125,617.0799999999999,628.8500000000001,-79.06000000000017,94.5,116.70999999999981,-212.1099999999999,1.0186874235264158,1.565331581220793,0.8724831757606527,0.0
2022-01-06,17768.5,17797.94921875,17655.55078125,17745.900390625,236500,2056.47,1934.67,1181.43,1976.02,121.79999999999973,-794.5899999999999,-1.0005417462796893,162.92199999999994,390.76499999999993,28.716999999999963,-365.56199999999995,-256.5439999999999,-249.84649999999993,0.9611442950053198,673.30078125,-474.05999999999995,617.0799999999999,628.8500000000001,-1032.3199999999997,94.5,116.70999999999981,0.6739585234692015,1.0186874235264158,1.565331581220793,1.0
2022-01-07,17797.599609375,17905.0,17704.55078125,17812.69921875,239300,1777.81,1884.15,2075.27,1687.17,-106.34000000000015,388.0999999999999,0.3764183651131572,157.46599999999995,291.294,-4.100000000000034,-245.51999999999998,-145.96699999999993,-210.34749999999994,0.9632156004146224,808.94921875,121.79999999999973,-474.05999999999995,617.0799999999999,-794.5899999999999,-1032.3199999999997,94.5,-1.0005417462796893,0.6739585234692015,1.0186874235264158,1.0
2022-01-10,17913.30078125,18017.44921875,17879.150390625,18003.30078125,232400,2423.53,1552.7,1660.03,2125.57,870.8300000000002,-465.5400000000002,1.0700318921871708,205.86199999999994,322.94899999999996,63.875499999999974,-361.96999999999997,-154.42699999999996,-226.45499999999998,0.9621432079737015,917.05078125,-106.34000000000015,121.79999999999973,-474.05999999999995,388.0999999999999,-794.5899999999999,-1032.3199999999997,0.3764183651131572,-1.0005417462796893,0.6739585234692015,1.0
2022-01-11,17997.75,18081.25,17964.400390625,18055.75,220200,1865.77,2409.08,1732.88,1601.16,-543.31,131.72000000000003,0.2913311252602333,-26.21600000000003,230.09499999999997,30.672499999999967,-354.52599999999995,-154.80199999999996,-193.33099999999996,0.9568978878864816,822.5,870.8300000000002,-106.34000000000015,121.79999999999973,-465.5400000000002,388.0999999999999,-794.5899999999999,1.0700318921871708,0.3764183651131572,-1.0005417462796893,1.0
2022-01-12,18170.400390625,18227.94921875,18128.80078125,18212.349609375,245000,2231.41,2344.89,1730.36,1163.6,-113.48000000000002,566.76,0.8673115731830581,45.899999999999956,111.83699999999999,50.92799999999996,-34.710000000000036,-109.04699999999998,-165.84449999999998,0.9477633312731187,998.75,-543.31,870.8300000000002,-106.34000000000015,131.72000000000003,-465.5400000000002,388.0999999999999,0.2913311252602333,1.0700318921871708,0.3764183651131572,1.0
2022-01-13,18257.0,18272.25,18163.80078125,18257.80078125,303700,1765.77,1868.33,1548.78,1643.71,-102.55999999999995,-94.93000000000006,0.2495623730592319,1.02800000000002,81.97499999999998,15.979499999999963,105.22199999999994,-130.17000000000002,-182.01199999999997,0.947332697694686,1053.8515625,-113.48000000000002,-543.31,870.8300000000002,566.76,131.72000000000003,-465.5400000000002,0.8673115731830581,0.2913311252602333,1.0700318921871708,0.0
2022-01-14,18185.0,18286.94921875,18119.650390625,18255.75,229500,2004.29,1315.81,1614.47,1784.04,688.48,-169.56999999999994,-0.011232356375068276,159.99200000000005,158.72899999999998,66.27549999999997,-6.312000000000035,-125.91600000000001,-201.38749999999996,0.8501572745272886,901.69921875,-102.55999999999995,-113.48000000000002,-543.31,-94.93000000000006,566.76,131.72000000000003,0.2495623730592319,0.8673115731830581,0.2913311252602333,1.0
2022-01-17,18235.650390625,18321.55078125,18228.75,18308.099609375,266700,2238.41,2061.47,1752.34,1784.75,176.94000000000005,-32.41000000000008,0.2867568266162716,21.214000000000034,113.53799999999998,118.47949999999999,80.314,-140.828,-162.11549999999994,0.6041851303581478,682.400390625,688.48,-102.55999999999995,-113.48000000000002,-169.56999999999994,-94.93000000000006,566.76,-0.011232356375068276,0.2495623730592319,0.8673115731830581,0.0
2022-01-18,18337.19921875,18350.94921875,18085.900390625,18113.05078125,227500,2034.6,1257.31,1691.83,1710.0,777.29,-18.170000000000073,-1.0653690567923373,285.334,129.559,238.5075,50.33599999999997,-152.095,-151.07299999999995,0.6860072285074172,307.80078125,176.94000000000005,688.48,-102.55999999999995,-32.41000000000008,-169.56999999999994,-94.93000000000006,0.2867568266162716,-0.011232356375068276,0.2495623730592319,0.0
2022-01-19,18129.19921875,18129.19921875,17884.900390625,17938.400390625,276700,2117.69,1160.66,1276.81,1924.64,957.03,-647.8300000000002,-0.9642240433941256,499.43600000000004,272.668,321.96299999999997,-192.58200000000005,-113.64600000000004,-160.08049999999997,0.7272354403330058,13.150390625,777.29,176.94000000000005,688.48,-18.170000000000073,-32.41000000000008,-169.56999999999994,-1.0653690567923373,0.2867568266162716,-0.011232356375068276,0.0
2022-01-20,17921.0,17943.69921875,17648.44921875,17757.0,258100,2011.62,1872.18,1443.66,1702.33,139.43999999999983,-258.66999999999985,-1.0112406160797025,547.836,274.43199999999996,332.59849999999994,-225.33,-60.054000000000045,-158.29899999999998,0.775209910024463,11.099609375,957.03,777.29,176.94000000000005,-647.8300000000002,-18.170000000000073,-32.41000000000008,-0.9642240433941256,-1.0653690567923373,0.2867568266162716,0.0
2022-01-21,17613.69921875,17707.599609375,17485.849609375,17617.150390625,277600,2392.05,1631.55,1510.81,1498.62,760.5000000000002,12.190000000000055,-0.7875745304668582,562.24,361.11600000000004,326.20500000000004,-188.978,-97.64500000000002,-121.80599999999997,0.795437852065689,-195.548828125,139.43999999999983,957.03,777.29,-258.66999999999985,-647.8300000000002,-18.170000000000073,-1.0112406160797025,-0.9642240433941256,-1.0653690567923373,0.0
2022-01-24,17575.150390625,17599.400390625,16997.849609375,17149.099609375,323800,1916.53,1649.34,1569.92,1426.61,267.19000000000005,143.31000000000017,-2.656790518738343,580.29,300.752,311.85049999999995,-153.83399999999997,-36.75999999999999,-95.59349999999998,1.0126719859653974,-854.201171875,760.5000000000002,139.43999999999983,957.03,12.190000000000055,-258.66999999999985,-647.8300000000002,-0.7875745304668582,-1.0112406160797025,-0.9642240433941256,1.0
2022-01-25,17001.55078125,17309.150390625,16836.80078125,17277.94921875,326500,2507.64,1411.91,1469.56,1427.38,1095.7299999999998,42.179999999999836,0.7513491221694287,643.978,464.65599999999995,347.3755,-141.76399999999998,-45.71400000000001,-100.258,1.0082136704127083,-777.80078125,267.19000000000005,760.5000000000002,139.43999999999983,143.31000000000017,12.190000000000055,-258.66999999999985,-2.656790518738343,-0.7875745304668582,-1.0112406160797025,0.0
2022-01-27,17062.0,17182.5,16866.75,17110.150390625,395600,2753.22,1763.99,1764.79,1128.99,989.2299999999998,635.8,-0.9711732914627682,650.4179999999999,574.927,343.38199999999995,114.96200000000003,-38.81000000000002,-73.9285,1.0320488068095035,-1102.19921875,1095.7299999999998,267.19000000000005,760.5000000000002,42.179999999999836,143.31000000000017,12.190000000000055,0.7513491221694287,-2.656790518738343,-0.7875745304668582,0.0
2022-01-28,17208.30078125,17373.5,17077.099609375,17101.94921875,355300,2337.79,2125.78,1601.19,1756.87,212.00999999999976,-155.67999999999984,-0.0479316177109325,664.932,606.3839999999999,344.17949999999996,135.56000000000003,-44.88499999999999,-87.5275,1.0320375483808388,-1155.8515625,989.2299999999998,1095.7299999999998,267.19000000000005,635.8,42.179999999999836,143.31000000000017,-0.9711732914627682,0.7513491221694287,-2.656790518738343,1.0
2022-01-31,17301.05078125,17410.0,17264.150390625,17339.849609375,321700,1893.81,2421.7,2129.44,1550.14,-527.8899999999999,579.3,1.3910717870929825,407.25399999999996,484.74699999999996,321.738,248.98200000000003,30.002,-47.95700000000001,1.0618478080519749,-915.900390625,212.00999999999976,989.2299999999998,1095.7299999999998,-155.67999999999984,635.8,42.179999999999836,-0.0479316177109325,-0.9711732914627682,0.7513491221694287,1.0
2022-02-01,17529.44921875,17622.400390625,17244.55078125,17576.849609375,386400,1790.6,2527.28,2099.16,1443.23,-736.6800000000003,655.9299999999998,1.366793861187026,206.47999999999985,393.3849999999999,253.46149999999997,351.506,98.83599999999998,-20.996000000000002,1.0472846371697149,-731.25,-527.8899999999999,212.00999999999976,989.2299999999998,579.3,-155.67999999999984,635.8,1.3910717870929825,-0.0479316177109325,-0.9711732914627682,1.0
2022-02-02,17706.19921875,17794.599609375,17674.80078125,17780.0,271200,1768.79,1904.39,1323.19,1299.63,-135.60000000000014,23.559999999999945,1.1557838585399585,-39.78600000000015,302.0959999999999,215.82749999999996,347.782,103.00899999999999,-24.543000000000006,1.0547845551182322,-333.05078125,-736.6800000000003,-527.8899999999999,212.00999999999976,655.9299999999998,579.3,-155.67999999999984,1.366793861187026,1.3910717870929825,-0.0479316177109325,0.0
2022-02-03,17767.75,17781.150390625,17511.150390625,17560.19921875,226600,1500.24,1548.88,1441.75,1571.32,-48.6400000000001,-129.56999999999994,-1.2362248664229472,-247.36000000000013,201.5289999999999,237.09849999999992,194.708,154.835,20.594499999999982,1.0766324086545624,-378.201171875,-135.60000000000014,-736.6800000000003,-527.8899999999999,23.559999999999945,655.9299999999998,579.3,1.1557838585399585,1.366793861187026,1.3910717870929825,0.0
2022-02-04,17590.19921875,17617.80078125,17462.55078125,17516.30078125,261400,2499.53,1348.86,1741.7,1530.64,1150.6700000000003,211.05999999999995,-0.24998826581151312,-59.62800000000002,302.65199999999993,288.54200000000003,268.0559999999999,201.808,70.87699999999998,1.0563816827998638,-240.69921875,-48.6400000000001,-135.60000000000014,-736.6800000000003,-129.56999999999994,23.559999999999945,655.9299999999998,-1.2362248664229472,1.1557838585399585,1.366793861187026,0.0
2022-02-07,17456.30078125,17536.75,17119.400390625,17213.599609375,265000,2116.99,1930.63,1283.24,1680.46,186.35999999999967,-397.22,-1.7281112927623445,83.2219999999999,245.23799999999991,303.17699999999996,72.75199999999995,160.867,31.61099999999998,1.113897047801875,-403.55078125,1150.6700000000003,-48.6400000000001,-135.60000000000014,211.05999999999995,-129.56999999999994,23.559999999999945,-0.24998826581151312,-1.2362248664229472,1.1557838585399585,1.0
2022-02-08,17279.849609375,17306.44921875,17043.650390625,17266.75,268500,2107.17,2023.39,1509.91,2312.66,83.77999999999997,-802.7499999999998,0.30876976246184346,247.31399999999994,226.89699999999985,263.8245,-218.98399999999998,66.261,14.750499999999999,1.0820242746180977,117.650390625,186.35999999999967,1150.6700000000003,-48.6400000000001,-397.22,211.05999999999995,-129.56999999999994,-1.7281112927623445,-0.24998826581151312,-1.2362248664229472,1.0
2022-02-09,17370.099609375,17477.150390625,17339.0,17463.80078125,236400,1772.29,1659.11,1335.8,1662.1,113.18000000000006,-326.29999999999995,1.1412152330345897,297.07,128.6419999999999,296.649,-288.95599999999996,29.41300000000001,-8.1505,1.1185349044957884,185.8515625,83.77999999999997,186.35999999999967,1150.6700000000003,-802.7499999999998,-397.22,211.05999999999995,0.30876976246184346,-1.7281112927623445,-0.24998826581151312,1.0
2022-02-10,17554.099609375,17639.44921875,17427.150390625,17605.849609375,273600,1669.68,2202.06,1821.06,1461.55,-532.3799999999999,359.51,0.8133901085124071,200.32200000000003,-23.51900000000005,275.70399999999995,-191.13999999999996,1.7840000000000145,-18.512999999999998,1.11598904770313,495.69921875,113.18000000000006,83.77999999999997,186.35999999999967,-326.29999999999995,-802.7499999999998,-397.22,1.1412152330345897,0.30876976246184346,-1.7281112927623445,0.0
2022-02-11,17451.0,17454.75,17303.0,17374.75,253100,1542.13,2107.08,1455.49,1731.28,-564.9499999999998,-275.78999999999996,-1.3126296912813624,-142.802,-101.215,252.5845,-288.50999999999993,-10.226999999999999,-27.555999999999994,1.1399863984413543,272.80078125,-532.3799999999999,113.18000000000006,83.77999999999997,359.51,-326.29999999999995,-802.7499999999998,0.8133901085124071,1.1412152330345897,0.30876976246184346,0.0
2022-02-14,17076.150390625,17099.5,16809.650390625,16842.80078125,305500,1926.44,1338.46,1902.51,2131.94,587.98,-229.43000000000006,-3.0616222895293457,-62.47799999999993,10.37199999999998,247.55949999999993,-254.95199999999994,-91.1,-30.549,1.3003529645465415,-497.048828125,-564.9499999999998,-532.3799999999999,113.18000000000006,-275.78999999999996,359.51,-326.29999999999995,-1.3126296912813624,0.8133901085124071,1.1412152330345897,1.0
2022-02-15,16933.25,17375.0,16839.25,17352.44921875,298700,1741.74,1495.92,1686.26,1863.4,245.81999999999994,-177.1400000000001,3.0259126383977577,-30.069999999999936,108.622,251.00349999999997,-129.83,-174.40699999999998,-37.7855,1.5041004698317595,-224.400390625,587.98,-564.9499999999998,-532.3799999999999,-229.43000000000006,-275.78999999999996,359.51,-3.0616222895293457,-1.3126296912813624,0.8133901085124071,0.0
2022-02-16,17408.44921875,17490.599609375,17257.69921875,17322.19921875,244500,2197.89,2469.73,1509.98,1454.91,-271.84000000000015,55.069999999999936,-0.174326976086544,-107.07399999999998,94.998,198.54699999999997,-53.55600000000004,-171.256,-34.1235,1.4920420029821666,-457.80078125,245.81999999999994,587.98,-564.9499999999998,-177.1400000000001,-229.43000000000006,-275.78999999999996,3.0259126383977577,-3.0616222895293457,-1.3126296912813624,0.0
2022-02-17,17396.55078125,17442.900390625,17235.849609375,17304.599609375,232100,1479.34,1725.27,1494.62,2058.61,-245.93000000000006,-563.9900000000002,-0.10160147191904897,-49.78400000000001,75.269,138.39899999999994,-238.25600000000009,-214.69800000000004,-29.931500000000007,1.4815956866199445,-255.599609375,-271.84000000000015,245.81999999999994,587.98,55.069999999999936,-177.1400000000001,-229.43000000000006,-0.174326976086544,3.0259126383977577,-3.0616222895293457,0.0
2022-02-18,17236.05078125,17380.80078125,17219.19921875,17276.30078125,189600,1625.26,1863.2,1494.59,2069.78,-237.94000000000005,-575.1900000000003,-0.16353356196504384,15.617999999999938,-63.59200000000003,119.52999999999997,-298.13600000000014,-293.32300000000004,-45.75750000000003,1.468306183065241,-240.0,-245.93000000000006,-271.84000000000015,245.81999999999994,-563.9900000000002,55.069999999999936,-177.1400000000001,-0.10160147191904897,-0.174326976086544,3.0259126383977577,0.0
2022-02-21,17192.25,17351.05078125,17070.69921875,17206.650390625,215200,2946.07,1620.83,1371.17,2031.94,1325.2400000000002,-660.77,-0.40315569581071253,163.07,50.29600000000003,147.76699999999997,-384.4040000000001,-319.678,-79.40550000000003,1.4617031427302782,-6.94921875,-237.94000000000005,-245.93000000000006,-271.84000000000015,-575.1900000000003,-563.9900000000002,55.069999999999936,-0.16353356196504384,-0.10160147191904897,-0.174326976086544,0.0
2022-02-22,16847.94921875,17148.55078125,16843.80078125,17092.19921875,300100,2565.56,2448.49,1616.73,1626.75,117.07000000000016,-10.019999999999982,-0.6651566067580383,137.32000000000002,53.62500000000004,140.26099999999997,-350.98000000000013,-240.40500000000006,-87.07200000000003,1.3418226453618955,-174.55078125,1325.2400000000002,-237.94000000000005,-245.93000000000006,-660.77,-575.1900000000003,-563.9900000000002,-0.40315569581071253,-0.16353356196504384,-0.10160147191904897,0.0
2022-02-23,17194.5,17220.69921875,17027.849609375,17063.25,200200,2416.56,2414.7,1750.93,1749.49,1.8600000000001273,1.4400000000000546,-0.16937094155936908,192.0600000000001,42.49300000000005,85.56749999999998,-361.7060000000001,-207.63100000000009,-89.10900000000002,1.3301406293758091,-400.55078125,117.07000000000016,1325.2400000000002,-237.94000000000005,-10.019999999999982,-660.77,-575.1900000000003,-0.6651566067580383,-0.40315569581071253,-0.16353356196504384,0.0
2022-02-24,16548.900390625,16705.25,16203.25,16247.9501953125,458000,2539.52,2456.51,1953.15,1810.43,83.00999999999976,142.72000000000003,-4.778103847083645,257.84800000000007,104.03200000000001,40.25649999999998,-220.36400000000003,-229.31000000000003,-113.763,1.6915704760300354,-1357.8994140625,1.8600000000001273,117.07000000000016,1325.2400000000002,1.4400000000000546,-10.019999999999982,-660.77,-0.16937094155936908,-0.6651566067580383,-0.40315569581071253,1.0
